model_run_id,model_param.diffuser.D,model_param.streampower.k,relief
88aa1d34-4489-4266-8749-ca529aa5c0b6,0.015862068965517243,0.00015,241.6575468986755
4fbc6395-a64b-4801-8aea-50f2a8dcd72e,0.016379310344827588,0.00015,240.45891048414254
d7246b13-92cb-4bfe-9440-53c72ed974fa,0.016896551724137933,0.00015,239.32137953026702
62e7faba-97b1-47b5-989e-48f882926e6b,0.017413793103448278,0.00015,238.0330632314154
039a488f-bd70-437b-bc36-ae6d68d8a1da,0.01793103448275862,0.00015,236.91137567264158
88477613-aeef-4151-9f77-3793c4f60040,0.018448275862068965,0.00015,235.85581087021185
4f4a9150-a5d5-44e5-938d-0d457544660e,0.01896551724137931,0.00015,235.31415345011104
ba1cb2b4-f163-4fd5-a196-3cb5e027e846,0.019482758620689655,0.00015,234.08038541689612
afb52eed-86cd-4c4c-8b69-d9a6bb5b1661,0.02,0.00015,232.89999425652
d82f0f63-d708-4f5c-8765-fce6c076bd0b,0.005,0.00015,300.25840995052346
5f889830-11b8-4bed-8aa6-e55f2a332376,0.005517241379310345,0.00015,296.1425583959133
484929b3-a063-4bff-8930-aa0ba3f8a1fc,0.00603448275862069,0.00015,294.18284287410177
63d07c82-fe87-4a5a-8d40-b21a993099e0,0.006551724137931035,0.00015,280.15711667340463
5c391414-2ee0-4719-b1d9-a97d94a59833,0.00706896551724138,0.00015,273.54940202048306
d831efc1-114d-4953-a555-295a2cee4494,0.007586206896551724,0.00015,262.0487200659219
77b536ce-ba93-4d7e-bbeb-07d13dbd4bb3,0.008103448275862069,0.00015,260.5047929366287
9d9024ae-30a0-4b6e-8377-ca51cd05b415,0.008620689655172414,0.00015,259.0230614645923
2fea939d-f6a0-41a3-86a1-377e434ce9bc,0.009137931034482759,0.00015,257.52396502296875
a0ca725c-99f5-4da2-8e26-ed6b38bb3288,0.009655172413793104,0.00015,256.19861788869775
20f1e956-6baa-45e5-9253-d1aeb474e57b,0.01017241379310345,0.00015,254.80931478574894
5913d32b-6eb3-4632-a711-8abe1ee6ad19,0.010689655172413794,0.00015,253.60728929559286
525c7984-c731-43c7-8a09-c983324e6c40,0.01120689655172414,0.00015,252.23381234326365
66a2a531-141f-4e3e-8ffa-8bb6178225f4,0.011724137931034483,0.00015,250.87126694592183
e08f892b-eea2-44a5-947a-a15fad9630ea,0.012241379310344828,0.00015,249.6518577262931
b3059471-9e44-4b7b-83bc-4314161fee10,0.012758620689655172,0.00015,249.17339335861308
788bc6d5-b182-45c8-9ba3-92f57eb7d579,0.013275862068965517,0.00015,247.8127287044171
0dccf100-efbd-4e32-bfc2-078643c9c6dc,0.013793103448275862,0.00015,246.65109902384157
ca2a25a5-5cc7-468e-b541-c8524d2b1bfa,0.014310344827586207,0.00015,245.35548825395014
2131e733-0c45-45e3-aea1-9cf01370fb0a,0.014827586206896552,0.00015,244.0914824012731
8754f721-bd21-4186-b0fd-94145d121903,0.015344827586206897,0.00015,242.93369015132393
ab297582-60b0-4756-92a3-5b84a51889d0,0.015862068965517243,0.00015,241.65543265779854
5055b2d6-1db7-4f56-8c34-8e0dbf90be29,0.016379310344827588,0.00015,240.4567968564942
16fdb14e-9260-4818-9f96-240f5e43bc45,0.016896551724137933,0.00015,239.31890482036314
0f14cfdb-b8fd-46a4-98d4-ca37eb46a045,0.017413793103448278,0.00015,238.03129241130281
2d4d702c-1177-43b0-b3d8-cb25c6334af4,0.01793103448275862,0.00015,236.89427171090622
a748dcfa-6784-4362-9f0b-ebf76f204ea0,0.018448275862068965,0.00015,235.84410281994542
af693bb6-d90a-45e0-b1d1-32f04d6637ad,0.01896551724137931,0.00015,234.6397235733722
ccf3d344-d621-4e0c-bb9c-bbd835e8dfb7,0.019482758620689655,0.00015,234.07443977901082
996c33e5-8a44-4f00-a9aa-4c80db8d931e,0.02,0.00015,232.8655617532349
bb73d30c-bf26-4bf8-8954-9e1af9b1ca6e,0.005,0.00015,304.8005161089319
8c21ff53-f3cd-45fb-a43c-d60ead910f85,0.005517241379310345,0.00015,300.0045329674942
5095c09d-1060-4b12-9dc4-cd62daa7f834,0.00603448275862069,0.00015,285.7619852446153
f6258be6-40ea-4ce6-9d8f-c3683e6adff9,0.006551724137931035,0.00015,278.9518488477015
4707895a-8307-4854-93d0-0745455a1b9d,0.00706896551724138,0.00015,269.4851112056706
e634aa52-8c43-4189-801a-edfcd063bbea,0.007586206896551724,0.00015,262.06849577190314
fb6f2a1e-b587-492f-8aff-abb9d397da73,0.008103448275862069,0.00015,260.5589250960744
b7fbba8b-87b9-4512-8679-cde7b96dde89,0.008620689655172414,0.00015,259.0313387899614
9a3a5fcb-2a1c-4d77-b15c-176d63f1e2ae,0.009137931034482759,0.00015,257.4994056884192
62ae590c-55a0-49e3-be4b-653ddef1bd20,0.009655172413793104,0.00015,256.05350645032996
5c169f46-1516-4c85-b6ee-8e79a902e850,0.01017241379310345,0.00015,254.86017184915426
82e7e384-dca1-44e3-91d2-a3fcb9e0425e,0.010689655172413794,0.00015,253.61313238320528
11e38dce-6103-41c0-9788-4f94b391b39a,0.01120689655172414,0.00015,252.23485874752032
9125eb44-b744-4a30-a296-e4b8cfe0de14,0.011724137931034483,0.00015,250.86377904055058
2a35c788-5b4d-4eb0-9cf1-7556582a2a07,0.012241379310344828,0.00015,249.6056455062804
fdb654dc-18da-4b1f-a368-d1176e70d584,0.012758620689655172,0.00015,249.17674179463458
5c59501c-0a57-4a1c-9719-b61cb94342a2,0.013275862068965517,0.00015,247.8185438003331
386c2662-3113-46c8-8740-2ff5ae294a4e,0.013793103448275862,0.00015,246.65398514089182
926a6f32-3ee5-440e-9362-cbdf8b19e785,0.014310344827586207,0.00015,245.35434511603665
c0a4f421-a667-483c-b7ed-23b1aabd6da8,0.014827586206896552,0.00015,244.1016983396459
9b7f8b95-a7eb-4131-af0a-f8e80a1a2095,0.015344827586206897,0.00015,242.9365362275104
666be0c9-422b-4a91-bd7a-8d0aa7eb75d0,0.015862068965517243,0.00015,241.6581363469075
ae3a3ea2-3b75-4ba4-a073-9e9e8b530ee3,0.016379310344827588,0.00015,240.4594957507335
c5125dde-8e12-4ae3-8aef-86e6e15f2aad,0.016896551724137933,0.00015,239.32543849086912
b61b47c7-4278-43e0-809a-fa9673238304,0.017413793103448278,0.00015,238.03384849885543
c4688d87-732a-485d-bd40-d8d5c94f2511,0.01793103448275862,0.00015,236.91495808760575
a0079a7e-eccb-43e2-ba6c-61f4d89fe108,0.018448275862068965,0.00015,235.85617409899703
c35eae8d-07fa-4084-9b79-d9c2da3d7fde,0.01896551724137931,0.00015,234.6453415201967
50c1aa83-0d12-4620-b805-ff38422003bf,0.019482758620689655,0.00015,234.0805894111967
24bb3e0c-aab3-4da7-8367-572a4ce7f393,0.02,0.00015,232.8717046779843
a71182b0-5224-4fac-bf21-3e97c900b97c,0.005,0.00015,290.02217624308764
05e75256-46b4-444f-a65c-0b96d1cfa2bb,0.005517241379310345,0.00015,299.0920994305296
8e73abd2-44c5-4c99-8b2a-d255caf830e7,0.00603448275862069,0.00015,290.56863954990627
085616d5-0f44-450b-911c-ab2a9fd93283,0.006551724137931035,0.00015,282.40825025997776
40f1d39f-bffa-4efe-b071-bc89a7a69916,0.00706896551724138,0.00015,270.97367315281514
bdde1dae-8624-4eee-9e66-e76813f945fe,0.007586206896551724,0.00015,262.0569267501413
7cb0fc8f-1b5a-4d46-be32-b681fa32900f,0.008103448275862069,0.00015,260.63813909958776
72998fd5-6fc1-4d96-96b5-7be856da785e,0.008620689655172414,0.00015,259.0906701845932
affbcd4f-35f3-48c1-b466-472a099053d7,0.009137931034482759,0.00015,257.70224264229944
a047bb4c-5aa2-421f-8ae3-2d037000534a,0.009655172413793104,0.00015,256.1982975871626
6a13d211-d7b2-48c2-a8de-e3fb5329d49f,0.01017241379310345,0.00015,254.83160425378986
c2303fbc-a07c-481c-959d-79394abcfaf7,0.010689655172413794,0.00015,253.56034296121243
8ca2bdf8-701e-4376-9d19-718d0d1ebe10,0.01120689655172414,0.00015,252.17345244913233
34217e43-a2aa-4332-9f7e-8d36d5690160,0.011724137931034483,0.00015,250.85038396902357
ac740d20-009c-4b4f-999a-8cfcce796b20,0.012241379310344828,0.00015,249.6074534219277
0c804693-b373-46a3-aaca-e9b6e30ea5a0,0.012758620689655172,0.00015,249.16288034173343
7d4f4366-4e83-4f4a-940c-674875f05ba0,0.013275862068965517,0.00015,247.81549787989348
ea7da0b9-aefe-40ea-89cb-0c0bec60e3c2,0.013793103448275862,0.00015,246.65384793397683
aa09aa48-9fce-49cf-96e4-af4fb46ac20c,0.014310344827586207,0.00015,245.359288828161
77539e39-faab-4e72-a6f0-145f67c68e5c,0.014827586206896552,0.00015,244.2273401129585
979b86bf-6086-451c-a35c-7000135e341f,0.015344827586206897,0.00015,242.93636509366084
52490990-6b81-49c5-8721-5a62e8482791,0.015862068965517243,0.00015,241.65817418643272
d799cb7c-831e-4736-8142-14be7a77e589,0.016379310344827588,0.00015,240.45951168913538
c8dd668e-fe87-4fc1-af7f-53b754f1a122,0.016896551724137933,0.00015,239.30420091095368
a493d6b1-e02e-45d5-a33c-d3daed40aeef,0.017413793103448278,0.00015,238.0336691149134
d00b38f7-ee6f-4864-9ffb-fb170358f435,0.01793103448275862,0.00015,236.90095055594347
c6752222-b7c0-4875-90d8-d100ec28ebbf,0.018448275862068965,0.00015,235.85073685996025
2a88e606-7e8e-48b8-8818-067d473d8669,0.01896551724137931,0.00015,235.00196014568368
d5e76b29-62c8-4bd4-9ce4-24b23a45f872,0.019482758620689655,0.00015,234.08089749078798
eca3107d-dbaa-4246-af34-eaa18b72b954,0.02,0.00015,232.8719995827323
c88376a4-46e5-4cb5-812b-eeb248d0a628,0.005,0.00015,296.44834723005465
e5995fef-7ba3-4e83-8833-4d9bc133e550,0.005517241379310345,0.00015,295.57391190413574
b3a8b83d-7ece-44b6-a8f3-fe9387df4d7b,0.00603448275862069,0.00015,282.6344426163967
9d7c6985-df3b-4284-b54d-2c0cd9e86275,0.006551724137931035,0.00015,274.51613133842625
7dad9e8b-0e11-4927-a380-61e467bf60ca,0.00706896551724138,0.00015,273.36516554817695
63a60d92-82d1-4b7a-a05c-9df52e29792f,0.007586206896551724,0.00015,262.183949463648
088731d2-a690-4d12-b62c-20e4988fe4d0,0.008103448275862069,0.00015,260.66103153887326
fab3ce5d-fd72-4f54-a957-caf80a001b88,0.008620689655172414,0.00015,259.0928917899825
6f06b622-e47f-4e19-b40c-97d93b51bf9e,0.009137931034482759,0.00015,257.73662626158415
1c01bbb8-1c4b-4505-ab9b-6e592835167c,0.009655172413793104,0.00015,256.28751389435877
1bd179d6-e469-427d-823e-b8ed4bcd30e2,0.01017241379310345,0.00015,254.85230749005083
4a98f94c-aeb1-4803-9318-13de58f6fd25,0.010689655172413794,0.00015,253.6104858158228
f1c69ada-732a-40b1-8258-3e32b20d2c39,0.01120689655172414,0.00015,252.23595504304294
8e43dd3a-3566-4cfe-9306-ef880280fa2d,0.011724137931034483,0.00015,250.85552230877488
727bf554-9137-4b64-b875-2d67c32c8ff2,0.012241379310344828,0.00015,249.6060385539813
f02be3f4-1168-4fa4-b926-17fdf3877c2e,0.012758620689655172,0.00015,249.13619074058548
4599a872-3827-4f3b-ac8e-7279a90233d3,0.013275862068965517,0.00015,247.8084175826713
4f7a6ab3-c9cf-4463-927f-470af9c39c90,0.013793103448275862,0.00015,246.65157067965586
8dc7d9d6-772f-4264-8836-8836d79fd08c,0.014310344827586207,0.00015,245.3585626579861
94a83afd-a774-4a5f-b58b-91b6dcbe47de,0.014827586206896552,0.00015,244.22653250637788
adab305e-c768-4250-922d-8f28542a6567,0.015344827586206897,0.00015,242.93415289359862
1dd6557b-71f4-4041-8438-4c06e46addb9,0.015862068965517243,0.00015,241.65583054351814
d4c527d8-232f-42ad-ad70-3c48bad7299e,0.016379310344827588,0.00015,240.45634818482634
c709ed48-fe43-47de-b070-26274a88be0c,0.016896551724137933,0.00015,239.30190169486949
a5d179c5-82dc-4437-8809-55fdb0e43d61,0.017413793103448278,0.00015,238.0309652908397
dcc53f24-7e8f-43be-9402-153bdc9fc86f,0.01793103448275862,0.00015,236.8978096867615
096ac398-1587-41d6-8355-d4b9270a8358,0.018448275862068965,0.00015,235.84836148569457
84f7e8cd-5dd9-42bb-b788-589d44ef8641,0.01896551724137931,0.00015,234.9996298226906
57819f54-4c7a-40f3-a071-00e30f5f9aa3,0.019482758620689655,0.00015,233.83570977103346
65a03a61-2939-49e2-8b19-e219e90a201b,0.02,0.00015,232.69267355534333
82fc9e63-c6be-4743-a72d-e33d57250dfa,0.005,0.00015,295.69286566523414
b20929b1-5d7c-45a7-a2ec-44cc54ea901d,0.005517241379310345,0.00015,295.41985516431043
264ee77b-a172-4d4f-9f4d-0d244abe0b80,0.00603448275862069,0.00015,288.29658345552804
fbe3bfa6-affb-4f2b-baaf-016d0ad9df2a,0.006551724137931035,0.00015,280.2365316002259
f62dd5bf-83da-4e62-b876-9d01489e3e47,0.00706896551724138,0.00015,272.4192595990213
2904264f-fd78-4ebd-8fce-d02d70161e73,0.007586206896551724,0.00015,262.0549943849286
02f3c620-9205-4f06-a8dd-d03e0c47891b,0.008103448275862069,0.00015,260.55737388050505
d977c266-82cd-4091-8625-26a2c8f76127,0.008620689655172414,0.00015,259.0313227552538
7d19ecb5-0f37-4aff-be50-1bb960a7308e,0.009137931034482759,0.00015,257.5113110928214
8ff55dc4-6c9a-4626-8ad4-a8a23f8129f2,0.009655172413793104,0.00015,256.3374006963119
2c4e180c-92b9-443d-a2b3-fdeab2e346f5,0.01017241379310345,0.00015,254.85591512182955
497fe665-6bfb-4ab6-9516-fce874a02989,0.010689655172413794,0.00015,253.6155990269611
15caa49c-44df-479f-9b2a-26e951d8d52f,0.01120689655172414,0.00015,252.24825404240377
28d6d74f-031e-4fe9-ac25-8dc4117c9980,0.011724137931034483,0.00015,250.86316624463765
a44617c2-69f4-4910-8f7a-c7974fb8544b,0.012241379310344828,0.00015,249.65334280410727
e118102a-7109-4710-a5d3-54f1a8a39556,0.012758620689655172,0.00015,249.16155118674664
c422a495-af92-43ee-a76e-19fa3929414a,0.013275862068965517,0.00015,247.81432025298588
7680d0cf-7328-435a-bdb6-b6dcdf592623,0.013793103448275862,0.00015,246.65268220597616
f2c1d406-bc32-4af5-88af-f87dd9e31078,0.014310344827586207,0.00015,245.35693279274597
6f5ffa5a-aea4-41f7-96f8-86f9d1b49ff8,0.014827586206896552,0.00015,244.16723956228222
6871764a-8bc0-4650-91c2-20ec86777f9a,0.015344827586206897,0.00015,242.93519375595292
598d9877-65b6-4ebe-a405-8298480045ce,0.015862068965517243,0.00015,241.65709696643682
02e1962b-183c-45c9-ab52-f340b81fcd5a,0.016379310344827588,0.00015,240.45842728254607
37c5a536-9093-4ca4-8297-62c2dc104bd2,0.016896551724137933,0.00015,239.31399621898427
4757e66d-d25b-4fc9-aaf8-eb2543416b0d,0.017413793103448278,0.00015,238.03265406111208
eeb4da6f-f905-44b3-ac90-a1ad273c13a2,0.01793103448275862,0.00015,236.9141035207733
953de49f-a63c-4fa8-8b5f-ee6a7f8e3723,0.018448275862068965,0.00015,235.8497150874191
25d612a2-4ce6-4a04-9ec4-02b8b7d1af48,0.01896551724137931,0.00015,235.0137097266422
e39501b4-4b59-4afb-a006-b4862d8f2757,0.019482758620689655,0.00015,234.07986738842376
243f532e-80a1-440c-bcc4-3e45810f69d9,0.02,0.00015,232.87096243775437
2f9c7f9d-ea67-4bfb-9658-b962b22ca744,0.005,0.00015,297.9124409268774
65be3b49-0972-491a-bbdc-3e2feeccd886,0.005517241379310345,0.00015,298.46431553888306
9ed0662a-fd87-4ae0-ab9a-e6befb169ffe,0.00603448275862069,0.00015,286.742745275175
675c482f-3971-4af0-b49d-0f875dceab3b,0.006551724137931035,0.00015,280.5543057034216
b1aa3674-de15-4ab7-beea-1f994a31fa3a,0.00706896551724138,0.00015,267.82602859935633
c2794c16-307f-402a-9bec-9487a001f0f7,0.007586206896551724,0.00015,262.1531057613599
5dedb677-8cae-454a-a436-df48c314f8e2,0.008103448275862069,0.00015,260.50705189311515
93160b26-bf51-4912-88ff-97cf73d5bc08,0.008620689655172414,0.00015,259.02523212382016
9bf7a7c7-52c1-4298-9901-ecc623eeb0a3,0.009137931034482759,0.00015,257.5667769714581
b96d1048-cfb6-4b66-9fad-7baf7218a3c5,0.009655172413793104,0.00015,256.0716109302513
5992d5d9-8d5e-46f7-9b5f-614b32e50ad9,0.01017241379310345,0.00015,254.7849487181547
ef42bd06-7b79-4bad-8266-f79c869ecda8,0.010689655172413794,0.00015,253.55685843759832
dd77521c-70c4-4c42-a45a-64304a6eea8d,0.01120689655172414,0.00015,252.23830498361465
375de857-4c35-4bcd-8288-937ad51a3470,0.011724137931034483,0.00015,250.84284544075928
74e9849a-84c8-4825-9404-209d48994b8d,0.012241379310344828,0.00015,249.64250006828507
fb0e5067-8fe9-40fc-9600-0c2d1c7b065e,0.012758620689655172,0.00015,249.16230358092454
76442ae7-bd38-4807-9f37-7ab0dd733008,0.013275862068965517,0.00015,247.81505890104918
9c9fc77f-202b-4d00-9ab4-8c599b42a0ce,0.013793103448275862,0.00015,246.65338731201277
737d11d4-556d-4f9c-a621-cd8428802f4d,0.014310344827586207,0.00015,245.36014384325787
6e3b7da0-56fb-48a2-9f67-3baf2a76141a,0.014827586206896552,0.00015,244.09446571422578
ab15ec20-29c8-4c69-a595-c636c0626e49,0.015344827586206897,0.00015,242.93583581297096
869e699b-15bd-45d0-aba6-34d22d86ee11,0.015862068965517243,0.00015,241.65755491068344
86508787-87dc-4681-83aa-62629aade81b,0.016379310344827588,0.00015,240.4588762378358
28e31305-0ea8-402b-8a3d-358a33665618,0.016896551724137933,0.00015,239.31437440217476
d8e76a53-ea1a-4e19-8e18-04148db463d4,0.017413793103448278,0.00015,238.03327883073194
a78bf250-6022-4bf2-97ab-1a668f9b44b0,0.01793103448275862,0.00015,236.88630096026031
50e25606-2116-4abb-9b73-ef354fe51bc2,0.018448275862068965,0.00015,235.84992696521573
c58d3be2-899f-4621-a723-f0ec2d409f34,0.01896551724137931,0.00015,235.01418232449802
1091f80a-10b3-414a-9cf3-4ac31460ecb3,0.019482758620689655,0.00015,233.83622536804867
055c4559-48ff-4b52-a080-dbb31896af9c,0.02,0.00015,232.6896648713606
be02965b-df9f-42d5-bcd7-de8277feb481,0.005,0.00015,293.8961923294086
1e16673d-ff04-4f26-874a-9865f4ecf523,0.005517241379310345,0.00015,296.3738701902395
904edea9-29ab-4d1b-b9cc-313371b0f100,0.00603448275862069,0.00015,283.0178965431839
a4fdb9b5-4c54-42c6-ac71-269283f8a1dd,0.006551724137931035,0.00015,279.4715522559008
9d4c6733-3599-4b4b-ad4d-69d64d578be4,0.00706896551724138,0.00015,273.4729020960041
90d5ad5e-715a-4506-9f01-4e679cb51334,0.007586206896551724,0.00015,262.1191055167906
20eb9872-cba7-4c22-9032-99abd7d21384,0.008103448275862069,0.00015,260.5622114362152
fe973595-c570-4aef-971d-4cc2f87e87be,0.008620689655172414,0.00015,259.1593273813046
1c5d3dea-b5fc-4b36-998b-10d3887aa44e,0.009137931034482759,0.00015,257.7019858873289
fe9dff15-0405-4252-aee7-ee34682badc9,0.009655172413793104,0.00015,256.2773429480114
c3325a52-d0ac-4e37-94d8-d51a2c81af41,0.01017241379310345,0.00015,254.87063292241055
90c924e8-696e-4082-a1f7-20b6739abdb7,0.010689655172413794,0.00015,253.56926065815512
ce4d834a-00d5-4526-9a33-68259b6eb85e,0.01120689655172414,0.00015,252.24304004168178
3b6eda66-fca3-4385-a28b-3c1632896867,0.011724137931034483,0.00015,250.86746558567035
e1653d6e-2c99-4bf4-8b6b-1abad47dce17,0.012241379310344828,0.00015,249.65097416599787
329d4b06-4eec-4f24-a4dd-ecb5f9dfaada,0.012758620689655172,0.00015,249.10939845403817
08031c0f-640a-4412-a273-0dd28d7a5054,0.013275862068965517,0.00015,247.81194987533928
c4ef1397-7e5c-4607-a09a-fe352a0dc385,0.013793103448275862,0.00015,246.6514790056906
f7c28cfe-118e-4271-9cea-caa40023671c,0.014310344827586207,0.00015,245.35183752111973
fc4fbb92-47aa-4dec-a6b3-735e9982f92a,0.014827586206896552,0.00015,244.09183767822248
245c4b40-0551-439f-811f-ea1ef23a0838,0.015344827586206897,0.00015,242.9340607264704
a578f2a8-dd9a-4a19-85ca-1914805b0a04,0.015862068965517243,0.00015,241.6558715945773
034b4f5a-ec54-4798-89e9-6d9fe690fd5e,0.016379310344827588,0.00015,240.45721650793251
c7b08bf2-dcda-42de-a077-3e2f5e7fa875,0.016896551724137933,0.00015,239.30193111891117
370592af-3a14-4ce1-a3c7-82bc5ca46b2a,0.017413793103448278,0.00015,238.03138263565276
f07de14f-8a12-4729-bfbf-cc3c98a35e6c,0.01793103448275862,0.00015,236.8975738760742
5d90a64c-a66a-4f8c-91b6-917f0cfe2de4,0.018448275862068965,0.00015,235.84738709563578
6355eab1-7edc-4437-8b8f-2f0ef5b2b3c7,0.01896551724137931,0.00015,235.00841914720073
e6c533e1-892f-4d22-a56a-7eb630f7275e,0.019482758620689655,0.00015,233.83534821064805
739b5c19-5c2b-4cf2-8144-1fca8faa1df9,0.02,0.00015,232.704907142267
9540700e-2c33-46f3-9364-f60cbe2ff4e6,0.005,0.00015,297.4533675629523
98fa8e45-58a4-4887-94b1-2390d529d77a,0.005517241379310345,0.00015,295.0233183188039
59136901-00e9-4b7f-94d0-65196dae7804,0.00603448275862069,0.00015,281.9919715990045
24ed47a3-d43c-474a-8760-a4aa0da57585,0.006551724137931035,0.00015,277.6499425077975
a83b4228-312a-464d-acc3-b6cab8e6b611,0.00706896551724138,0.00015,271.7380389068233
971d4cc3-2d60-4d37-820d-882de9c48a4e,0.007586206896551724,0.00015,262.05686118152164
cce46279-fa78-44b6-aca4-71fb4fe56d49,0.008103448275862069,0.00015,260.51360158492776
715d0813-0127-4bbc-8d1a-bbacf0d4066a,0.008620689655172414,0.00015,259.0700130437091
27268fd8-4c3f-4804-b5ad-143e02eb21f7,0.009137931034482759,0.00015,257.53703362255214
46266d22-9799-4bef-b41b-69324295f7fc,0.009655172413793104,0.00015,256.07370096899393
ac256dfa-e20f-4cae-ae35-677685cb0171,0.01017241379310345,0.00015,254.88553758886928
c7acff53-a541-4ce8-bbba-8a65d32c58d5,0.010689655172413794,0.00015,253.5765560449881
ac0d1a65-8087-43f9-92e2-ad746777df48,0.01120689655172414,0.00015,252.25250055090956
b8314fdd-862b-41d7-9441-7429c215f745,0.011724137931034483,0.00015,250.87899201810706
25ca52cf-f307-4195-9f77-42b0595fd8ce,0.012241379310344828,0.00015,249.65040002014118
05028d44-7f34-44a7-ab0d-aa53f0a9d428,0.012758620689655172,0.00015,249.17601964050877
7a54b1a2-c7d3-49b1-b50c-061fa4e3290d,0.013275862068965517,0.00015,247.82144605456088
db7e24e4-d53c-42b0-878d-6836ceda8ca6,0.013793103448275862,0.00015,246.65684342765144
7911d3c5-a65d-469c-9498-207d3d6481f9,0.014310344827586207,0.00015,245.36138734826963
d732327f-5709-4e66-8c6c-1cd6497b7b79,0.014827586206896552,0.00015,244.17114980474352
7320be60-c858-46fd-baa8-54b415aba317,0.015344827586206897,0.00015,242.9392247972329
4bb5c34b-035b-440f-8aa8-930c3ccebfdd,0.015862068965517243,0.00015,241.6610389886661
65235f54-f126-4a97-9121-865b70652eb6,0.016379310344827588,0.00015,240.46232913570972
556ad992-48d6-4dcc-a1cb-11c7fadf85d4,0.016896551724137933,0.00015,239.318386962946
9b59e570-71f4-4025-a606-4b1a48676a26,0.017413793103448278,0.00015,238.03637535684447
d464f6f4-5882-4176-afc9-4444ba14d9e3,0.01793103448275862,0.00015,236.91818075395557
d101b252-f1e6-491b-a0ca-7d632fb82019,0.018448275862068965,0.00015,235.8590362173657
618d9163-23a9-4552-a04f-9622195d2fa0,0.01896551724137931,0.00015,235.32081093144436
b092cb8b-f644-4884-a422-13ade144969f,0.019482758620689655,0.00015,234.08344993073672
f47bde14-bddc-4ba7-a09a-0b5eef4123f6,0.02,0.00015,232.874516826685
b5ce7867-02c4-4f7d-8915-2575af76c1ef,0.005,0.00015,303.30836994238217
70de03f8-2920-493a-b9e9-ecc4a6a1b5e7,0.005517241379310345,0.00015,294.97138877433986
88f940c1-4021-490d-bf8f-80adea77c5f9,0.00603448275862069,0.00015,280.3767729703034
d2f53348-8f16-4f6e-af7a-e647b7303c32,0.006551724137931035,0.00015,277.8530429110509
721b9958-5074-4eaa-bd8b-63849427de30,0.00706896551724138,0.00015,272.06544182106677
476817a8-0607-442d-95e1-539ee7a3dc18,0.007586206896551724,0.00015,262.26493708906895
96110417-60b6-4437-a4d7-583f63f43de8,0.008103448275862069,0.00015,260.59970614565395
11d726ff-c14b-445e-a531-bc3af8846aa7,0.008620689655172414,0.00015,259.071785105583
bdb8bf18-7bc5-4fd9-9dd0-50cd2a601a15,0.009137931034482759,0.00015,257.7943899401652
3bc06317-1e1f-4af4-9865-88a1df2c8a1d,0.009655172413793104,0.00015,256.24202842241186
8692854d-90f1-4ba9-829c-47e1af240470,0.01017241379310345,0.00015,254.89664522730342
401d56c9-527a-4643-96f4-651d529c2cfb,0.010689655172413794,0.00015,253.54695430981087
51adec7a-d3e4-474a-b426-862cef6065bf,0.01120689655172414,0.00015,252.2335708267028
e704b44a-2d42-4efd-84b9-90353d019d0f,0.011724137931034483,0.00015,250.8454673973766
a81008a2-a45b-47ae-92c9-6913162d505a,0.012241379310344828,0.00015,249.6234325599555
b592149a-e41e-4413-be5f-ad04066d5e3c,0.012758620689655172,0.00015,249.17644378077304
