model_param.diffuser.D,model_param.streampower.k,model_run_id
0.005526315789473685,0.0014157894736842105,05c9040d-33c0-4342-95b4-a71e09758497
0.005526315789473685,0.0015131578947368421,1bc2be9a-4f79-4dd2-b37f-9f6cf9a0a06e
0.005526315789473685,0.0016105263157894737,c954ccd6-955b-4906-b80d-24753c9a893e
0.005526315789473685,0.0017078947368421053,4816f8d0-6573-4078-8ea3-760f92b03da0
0.005526315789473685,0.0018052631578947369,d27a145b-d635-4f63-bd91-7fcc7aa687c8
0.005526315789473685,0.0019026315789473685,fce689c1-5ac9-4c36-8247-ab349b5cf6db
0.005526315789473685,0.002,4677fde3-1eb3-4c0c-8be5-e52c4628e0ea
0.005789473684210527,0.00015,9282a594-6cc3-4e90-9e0b-21828010e3c2
0.005789473684210527,0.00024736842105263154,cbcf94b1-7e58-4842-ab0a-4fc5d0ca6534
0.005789473684210527,0.0003447368421052631,d56fb921-3102-4dfa-9ca2-c70f7c38c295
0.005789473684210527,0.0004421052631578947,dc20b7c0-1db1-4145-9d22-376422029017
0.005789473684210527,0.0005394736842105263,7423d5f5-ac1c-4044-a421-bf2b7f13d7da
0.005789473684210527,0.0006368421052631579,ca03c9da-2d1f-44df-9dff-43e30fe883eb
0.005789473684210527,0.0007342105263157895,913b7aae-38cc-40ca-83be-cc6cc698e9d8
0.005789473684210527,0.000831578947368421,f45d780b-1222-4b17-b529-f8de15645592
0.005789473684210527,0.0009289473684210526,84804961-5922-41c4-bacb-e2950ee533b1
0.005789473684210527,0.0010263157894736842,79ea8908-5c10-4148-a9fb-e0fcfd7005c4
0.005789473684210527,0.0011236842105263158,9a46f63b-9307-4285-bf45-5eed25d415c2
0.005789473684210527,0.0012210526315789474,ebd38d5b-0227-4458-a6ae-62d309988eac
0.005789473684210527,0.001318421052631579,9942c562-4b72-4c8c-a6d1-a16275f80d00
0.005789473684210527,0.0014157894736842105,6c63448c-e3f1-4115-87b4-068dc0ce231d
0.005789473684210527,0.0015131578947368421,2edbe808-591d-4965-a3fa-9db5ea02c0a0
0.005789473684210527,0.0016105263157894737,96128692-9841-4197-8350-00ed9f3a1434
0.005789473684210527,0.0017078947368421053,56ff915e-8781-4e54-86f7-eea41897e5cf
0.005789473684210527,0.0018052631578947369,5122ccc2-ee78-45f5-a4df-a69fa07f9639
0.005789473684210527,0.0019026315789473685,86c7551e-17d1-434c-8fd1-e1d5be2645b7
0.005789473684210527,0.002,0344945e-4374-499b-941e-79eb22970bbe
0.0060526315789473685,0.00015,63ce2505-36f8-46a8-ac36-8bccddc6c214
0.0060526315789473685,0.00024736842105263154,b6efc97e-47ce-41ee-a2a6-0f21d24d9b47
0.0060526315789473685,0.0003447368421052631,91de8f1c-2207-4a3f-8b6c-dc09d65817a3
0.0060526315789473685,0.0004421052631578947,a021717e-5577-48ae-95c1-d3539920a568
0.0060526315789473685,0.0005394736842105263,fc33124d-a828-456e-9eeb-f7d3cec8cdff
0.0060526315789473685,0.0006368421052631579,dbd2d166-ef5c-4a32-ae73-517b5572ab4b
0.0060526315789473685,0.0007342105263157895,c3acde6b-78f0-4518-a416-d5667dd77952
0.0060526315789473685,0.000831578947368421,9fb77207-2105-4188-9ea1-f715db5ac873
0.0060526315789473685,0.0009289473684210526,cf1eb124-3832-4048-b40b-13759e4e6dda
0.0060526315789473685,0.0010263157894736842,490e004f-e04d-4176-9c20-95a8322d3ff0
0.0060526315789473685,0.0011236842105263158,cb7b1a37-e805-4159-80ba-34121469f696
0.0060526315789473685,0.0012210526315789474,9129fb14-cca6-4327-8c0a-9d28d47510d1
0.0060526315789473685,0.001318421052631579,0c9ef897-ac7a-43b7-8e34-9e7884c2699c
0.0060526315789473685,0.0014157894736842105,a0423913-1ab6-4d85-8992-d7a655a576a2
0.0060526315789473685,0.0015131578947368421,2cd91891-aa41-4b66-9f5f-d6d7b1de011a
0.0060526315789473685,0.0016105263157894737,0ed5533f-9523-4df8-8852-e999d60cfbf8
0.0060526315789473685,0.0017078947368421053,5c5a8b58-ed19-493a-8152-a194f383a0e3
0.0060526315789473685,0.0018052631578947369,1c09698f-621c-43b4-8dfc-a321c17e4dfd
0.0060526315789473685,0.0019026315789473685,ace53b2f-e565-4626-823a-7ae892230ed0
0.0060526315789473685,0.002,f5be612f-636d-47c0-9e2d-aeafbafbfd34
0.00631578947368421,0.00015,97e44e0f-d6f2-4818-af87-62e7a8d1e570
0.00631578947368421,0.00024736842105263154,5fe5d748-0821-411c-bc05-7c713fe4a885
0.00631578947368421,0.0003447368421052631,daf8b70b-508b-4d8a-972c-5d2e570ea487
0.00631578947368421,0.0004421052631578947,ef8407e1-3c1a-4de6-acf4-b7d76ca23ee1
0.00631578947368421,0.0005394736842105263,8cf42d4b-1517-4ebf-9121-dce8b19e5041
0.00631578947368421,0.0006368421052631579,80db944c-3b43-4c8b-b1e1-ef1445d821c9
0.00631578947368421,0.0007342105263157895,a8a88ef4-1bd4-40d9-818f-e7921e73105b
0.00631578947368421,0.000831578947368421,6f4510e0-219e-48a4-9344-8f2efd2a21b7
0.00631578947368421,0.0009289473684210526,7ae2ee79-a23d-446c-a296-ab38550d0789
0.00631578947368421,0.0010263157894736842,46ab5c38-faf1-4f01-aa89-a05c61a5cd5b
0.00631578947368421,0.0011236842105263158,a2a2cb80-b97f-48d4-8560-6e28f974c8e2
0.00631578947368421,0.0012210526315789474,3a68c512-c6e2-4c67-acf7-7d2e6317b585
0.00631578947368421,0.001318421052631579,0099f94c-526f-4010-bc5d-7255c12972c6
0.00631578947368421,0.0014157894736842105,01cc6deb-5a2f-4aa7-a140-6f9275481dbf
0.00631578947368421,0.0015131578947368421,d339e7f6-2b63-45c5-b9ee-40b61f422405
0.00631578947368421,0.0016105263157894737,7fb65338-c99d-4dfb-a5c5-4e518e5fd67a
0.00631578947368421,0.0017078947368421053,2b50b672-c6cc-4d30-8f9a-e3ab5b0730f3
0.00631578947368421,0.0018052631578947369,69a53ae0-052b-4077-bbe3-9349af2b7016
0.00631578947368421,0.0019026315789473685,5361b329-0cd5-49de-82b7-148467af6035
0.00631578947368421,0.002,0958f585-3d87-4b4f-b826-c8bd5f3b38fa
0.006578947368421052,0.00015,df20c5b6-31fb-4c13-b8da-eb5f2138901f
0.006578947368421052,0.00024736842105263154,185c9dd0-1346-4ce2-881a-527a02d7397f
0.006578947368421052,0.0003447368421052631,074ab410-8f7e-4796-aa90-8a1160588660
0.006578947368421052,0.0004421052631578947,197bc395-645e-48dd-84af-1913154a98a8
0.006578947368421052,0.0005394736842105263,8e01786d-69d2-4408-88a1-d8dec5b4a31b
0.006578947368421052,0.0006368421052631579,370ae1d7-78ec-46d6-9c96-c87cd9df32a6
0.006578947368421052,0.0007342105263157895,612305ce-a600-46fe-a424-85d51292c8a1
0.006578947368421052,0.000831578947368421,9c5ab9bd-387a-46c9-8a9d-b594c1c0d863
0.006578947368421052,0.0009289473684210526,76a96069-0b52-4467-8ebf-26cf5ccf868a
0.006578947368421052,0.0010263157894736842,a358ca87-f206-4a23-b346-9505b62e8f25
0.006578947368421052,0.0011236842105263158,d66818a9-0788-49b7-a8e0-6bb8fda567b4
0.006578947368421052,0.0012210526315789474,2983d9bf-7cd4-410e-8481-b78aaa6e9632
0.006578947368421052,0.001318421052631579,63296cb8-7157-4e86-b943-4cdf270ea88e
0.006578947368421052,0.0014157894736842105,46045e4b-0e1e-4a3c-840c-86e883d06a69
0.006578947368421052,0.0015131578947368421,7c8d0f57-4e8c-48b8-9f70-6c3f574460a1
0.006578947368421052,0.0016105263157894737,924cacc2-5d97-4356-9062-dd8814b08d4a
0.006578947368421052,0.0017078947368421053,b031cdc7-288e-402c-89d5-eb573444c746
0.006578947368421052,0.0018052631578947369,87e7538a-f3f0-42ff-8b7f-7ad2bf916313
0.006578947368421052,0.0019026315789473685,9d8aa084-20b5-4e0c-8fce-27c48382daf9
0.006578947368421052,0.002,7ae4cfb4-ecbf-4f7e-b9bd-8aace6fddab5
0.006842105263157895,0.00015,2a02d0b0-26ea-469b-8ca5-88591dfffd55
0.006842105263157895,0.00024736842105263154,bdfd7f31-682b-4624-b99e-9f2279d70859
0.006842105263157895,0.0003447368421052631,53a77640-6a8e-45b6-bfd5-f435bb15e183
0.006842105263157895,0.0004421052631578947,d5f93e6f-651e-44c9-80df-8ed4f1b8deda
0.006842105263157895,0.0005394736842105263,4b5e5087-00db-463f-b22b-3239d14a3564
0.006842105263157895,0.0006368421052631579,54b01487-fa88-4de8-999f-ad3f2e927677
0.006842105263157895,0.0007342105263157895,c7298ec8-7815-49ec-94e8-c7e0be7e5193
0.006842105263157895,0.000831578947368421,d57ba45c-4aab-444c-a490-b7a492c900d9
0.006842105263157895,0.0009289473684210526,c2ef59da-93a6-4b56-842a-307c43d06105
0.006842105263157895,0.0010263157894736842,0a4c963a-bd1c-40a7-9026-e387dad1e5da
0.006842105263157895,0.0011236842105263158,be56de60-cb95-40d2-9ce0-adc4f018166d
0.006842105263157895,0.0012210526315789474,67041812-b3e9-49fa-9c60-05b0f33728b4
0.006842105263157895,0.001318421052631579,c7e5cc5f-adab-42da-ab9f-4bfa525bd818
0.006842105263157895,0.0014157894736842105,1d7650b9-8b30-447f-94c6-5603b290685c
0.006842105263157895,0.0015131578947368421,befa7842-b2a9-406a-a58b-6f881ddc2c8c
0.006842105263157895,0.0016105263157894737,734f5634-e52b-4b7f-8227-9b7f6ece61da
0.006842105263157895,0.0017078947368421053,2058962f-4185-4793-a561-ac056529ce93
0.006842105263157895,0.0018052631578947369,15c059a2-5921-4563-9456-8a70d7900beb
0.006842105263157895,0.0019026315789473685,f1799835-fc19-4853-b175-be87e532398a
0.006842105263157895,0.002,176cdbab-5778-4511-990c-2534e30878fe
0.007105263157894737,0.00015,490ccaa4-b216-496d-a749-cc72dbd0df16
0.007105263157894737,0.00024736842105263154,11e9d495-95c3-4ec2-9f27-100ac706345b
0.007105263157894737,0.0003447368421052631,d2627fbe-e908-44b2-8597-b7d89a066ab1
0.007105263157894737,0.0004421052631578947,8f3a58e7-cd46-4c57-9ca2-0c3002bb74d2
0.007105263157894737,0.0005394736842105263,dfd1cde1-1685-4264-845c-af7190f17d97
0.007105263157894737,0.0006368421052631579,6e578030-3040-4e55-bf08-8f2ad85d3b6b
0.007105263157894737,0.0007342105263157895,3e13699f-f927-4bc4-86ff-5c48b496e639
0.007105263157894737,0.000831578947368421,30e77d97-4574-4b1f-9c19-5dcfe49a0bc3
0.007105263157894737,0.0009289473684210526,110656b9-3a22-41ef-8b15-a0538f903dff
0.007105263157894737,0.0010263157894736842,5acc9f74-f309-4c46-b40d-a0a965c5d94c
0.007105263157894737,0.0011236842105263158,c9db2778-9693-44f4-8961-f6245ec550ee
0.007105263157894737,0.0012210526315789474,739f44b0-b9fb-4e35-8d32-f555cbe7f434
0.007105263157894737,0.001318421052631579,ab67d5dd-ebb7-4295-aee3-381c4ef0487b
0.007105263157894737,0.0014157894736842105,84e79411-6f90-4794-a07c-e80caa4ea255
0.007105263157894737,0.0015131578947368421,ffed2365-c2b7-4785-a9cf-91c2f29d1f06
0.007105263157894737,0.0016105263157894737,157930f6-6a70-406b-9733-61f3ce81083a
0.007105263157894737,0.0017078947368421053,5f6963b0-360d-48ee-ad59-f59cf21e6df9
0.007105263157894737,0.0018052631578947369,5ef1f21a-4b17-4d9a-a2e0-0be1eb20ae67
0.007105263157894737,0.0019026315789473685,7c211bd0-a098-40cd-83cb-5b9c07fd8a70
0.007105263157894737,0.002,ff8b9844-0381-4810-bcfc-4b793f90a6be
0.007368421052631579,0.00015,dbe70037-180f-437c-9981-a1b6b505261c
0.007368421052631579,0.00024736842105263154,35102a94-3bee-4f88-8225-cd901a67681e
0.007368421052631579,0.0003447368421052631,ef29affc-88ee-40fb-a2d7-b09921726a83
0.007368421052631579,0.0004421052631578947,3f28014b-63c2-4edf-8c8d-dcb4c26eb793
0.007368421052631579,0.0005394736842105263,177059b6-962b-4b37-b3df-698ccb4cf21a
0.007368421052631579,0.0006368421052631579,471fe16c-c946-4af8-99b4-00ce7b853d26
0.007368421052631579,0.0007342105263157895,ec23c42b-c781-4fce-850e-b857de28fe1c
0.007368421052631579,0.000831578947368421,71d01d43-6416-49f5-9dcb-ade15611c8b5
0.007368421052631579,0.0009289473684210526,7fb4fd8c-2c0f-4bfb-9b06-fd76ccf7838e
0.007368421052631579,0.0010263157894736842,fe430b9e-21de-46fe-872f-ae6107004073
0.007368421052631579,0.0011236842105263158,db6c41f2-5c83-4ed9-82d8-bbd7711e1c56
0.007368421052631579,0.0012210526315789474,a7f2a542-aed6-4222-b6e1-cc37b7be32fe
0.007368421052631579,0.001318421052631579,50414fe5-7a9a-4670-a78c-132d5146fd5a
0.007368421052631579,0.0014157894736842105,8537e0f7-16eb-459c-9cdf-d7966efcfe63
0.007368421052631579,0.0015131578947368421,3fd690ae-e7b2-4cbb-95bd-fec2369d2317
0.007368421052631579,0.0016105263157894737,dd89b779-06f6-4f7b-b7f7-c9acf33eaf35
0.007368421052631579,0.0017078947368421053,f1085a48-6612-4954-87c6-76d1f1d41ed3
0.007368421052631579,0.0018052631578947369,1fd5f310-6aff-4f6e-a8cf-fa368e336ea9
0.007368421052631579,0.0019026315789473685,5b447340-154b-4078-ab94-a31163c1f886
0.007368421052631579,0.002,76c3b09d-5c62-4172-9b90-b3589857e71f
0.0076315789473684215,0.00015,c8fcc9b1-405a-4748-9539-4ca33c25089e
0.0076315789473684215,0.00024736842105263154,4f496518-67e2-4037-88ad-15d2ffdcffb8
0.0076315789473684215,0.0003447368421052631,945cab94-c08f-449d-83c3-282ffb8eb2fc
0.0076315789473684215,0.0004421052631578947,91ce002f-2522-41e8-bcc9-3412f8ee5142
0.0076315789473684215,0.0005394736842105263,1a42a268-f685-4e16-9a03-7e17589406e3
0.0076315789473684215,0.0006368421052631579,39243580-97ae-4cdb-a19f-89b0fc49a89f
0.0076315789473684215,0.0007342105263157895,b488c9ed-ab6b-4640-a2ed-560535fff5e5
0.0076315789473684215,0.000831578947368421,22c86874-f06e-4487-b410-1cd1b19ee12e
0.0076315789473684215,0.0009289473684210526,ea7a4c50-1f3f-45bc-b9f0-997a76c3ecbc
0.0076315789473684215,0.0010263157894736842,f89e3c83-1217-4846-a73a-26ddc3fae18c
0.0076315789473684215,0.0011236842105263158,e07c93db-1df3-4569-9936-86857321f833
0.0076315789473684215,0.0012210526315789474,f4050a2a-3d56-4b6c-a36c-5043bbca4516
0.0076315789473684215,0.001318421052631579,a9ff3a4c-091f-42bd-954b-be51b5f3bad2
0.0076315789473684215,0.0014157894736842105,326e5394-ca8f-4a48-a5ef-6585d2d0eb0f
0.0076315789473684215,0.0015131578947368421,9b1c6ec2-3904-4dc7-a9ff-180fde2b6a98
0.0076315789473684215,0.0016105263157894737,bf594a79-4d6d-4350-8484-3febc386e5d8
0.0076315789473684215,0.0017078947368421053,f24c0a09-e3e0-4844-bce8-6ed0b4da1fc7
0.0076315789473684215,0.0018052631578947369,1ea1acc8-13c0-49ec-bdc7-a9d8ac5c5615
0.0076315789473684215,0.0019026315789473685,78c70f47-6e8e-49bc-b0ea-d2502067c048
0.0076315789473684215,0.002,fbaf696a-71b1-49ea-b05a-61d5967f60b9
0.007894736842105263,0.00015,2bee7a08-8a73-4d52-a084-ac353d350972
0.007894736842105263,0.00024736842105263154,13af5afc-7363-4651-a4e6-6607fcb6cac8
0.007894736842105263,0.0003447368421052631,09366ada-9712-4507-937e-b58d29a96067
0.007894736842105263,0.0004421052631578947,7dbfbeff-df2e-4987-a26c-4cd906ca1e59
0.007894736842105263,0.0005394736842105263,b3d40a14-167f-4eca-8a8d-5ee10825a6d9
0.007894736842105263,0.0006368421052631579,92009fdf-8188-4d82-8c4b-43524865c2b3
0.007894736842105263,0.0007342105263157895,f160c8f2-605e-45fa-9b4d-ab34ac1706f4
0.007894736842105263,0.000831578947368421,dd8f19be-56e7-4cc1-89f4-dd46f85633cc
0.007894736842105263,0.0009289473684210526,f9c3f7de-129f-4b84-844b-1690f266ff06
0.007894736842105263,0.0010263157894736842,f9c2bf08-5a22-424c-88e5-4fa120339d1a
0.007894736842105263,0.0011236842105263158,2568c3c7-3ec1-4aac-8512-ecf62e5e7385
0.007894736842105263,0.0012210526315789474,fbd043fa-3abc-49d2-8e24-6a93779abc42
0.007894736842105263,0.001318421052631579,4655edaf-1bd0-42fe-b70e-61ecbf7e1ff1
0.007894736842105263,0.0014157894736842105,c49af087-d4d7-4513-aa63-016c9e02126a
0.007894736842105263,0.0015131578947368421,d54480d6-571a-4be3-8919-22c8cd75a651
0.007894736842105263,0.0016105263157894737,7dd762ec-4d88-4675-a7f6-455b7eb5408e
0.007894736842105263,0.0017078947368421053,a9b59e5e-c8f5-4c10-a59c-b567469bdefa
0.007894736842105263,0.0018052631578947369,b20ed88c-0dd4-47f5-8a6f-410274ff2220
0.007894736842105263,0.0019026315789473685,e9c02524-475f-4f1f-9e3f-244afc5a507e
0.007894736842105263,0.002,2fddaa38-51d6-4d47-9381-08f940cd834c
0.008157894736842105,0.00015,725d2f1f-318e-4866-9c43-4ce8dc54eea0
0.008157894736842105,0.00024736842105263154,75d37640-5713-4348-882a-931c236048c3
0.008157894736842105,0.0003447368421052631,ca26a21f-6577-452e-b1ae-d05a15fc5202
0.008157894736842105,0.0004421052631578947,38a173b5-e113-48e8-920b-464994d7c6ad
0.008157894736842105,0.0005394736842105263,8d64686b-5a0e-49db-80aa-bd736d8d834c
0.008157894736842105,0.0006368421052631579,f12f1cea-13c7-4917-b2ba-014e43774817
0.008157894736842105,0.0007342105263157895,fae5945b-cfed-4a2c-b0af-c2067efb8517
0.008157894736842105,0.000831578947368421,f2dfbf64-cc63-46ab-8f20-7cd2310a8250
0.008157894736842105,0.0009289473684210526,04db9474-5e37-44c9-9bf3-3e85b276ce1d
0.008157894736842105,0.0010263157894736842,4f9e75d7-bd72-4378-b79a-b052b67e373d
0.008157894736842105,0.0011236842105263158,fd9f18e5-d9e1-4b97-841b-0aa34b998de1
0.008157894736842105,0.0012210526315789474,b5b05943-d1cb-4d06-85d4-4ebc948f4dd9
0.008157894736842105,0.001318421052631579,018ddab5-7d9d-44fa-b07f-505673f79167
0.008157894736842105,0.0014157894736842105,dce2adb7-1df6-4c2c-88c9-85d135ac42e9
0.008157894736842105,0.0015131578947368421,c927d923-b743-4a06-9cfd-c2e993822006
0.008157894736842105,0.0016105263157894737,7db00c30-4a90-4026-beee-2fd346599e64
0.008157894736842105,0.0017078947368421053,84d7e810-6e0c-49c7-9371-2a8d9eb5d0f9
0.008157894736842105,0.0018052631578947369,6806c948-86b8-4fa1-bd7b-95e523e2f691
0.008157894736842105,0.0019026315789473685,514b1670-64b1-45db-abec-34c4b5d89a52
0.008157894736842105,0.002,ea929359-3359-4355-8589-c1f6cee0021e
0.008421052631578947,0.00015,739287c3-74e7-40eb-a7fe-a062a61ed117
0.008421052631578947,0.00024736842105263154,660734c7-c704-406e-88b7-6f21d792aafc
0.008421052631578947,0.0003447368421052631,75a4a345-2060-4e80-877f-dc6188102331
0.008421052631578947,0.0004421052631578947,2a420a55-529e-4eed-8aa8-034c1204de93
0.008421052631578947,0.0005394736842105263,60f9f927-ebe7-4cc2-bf90-8f6a569744af
0.008421052631578947,0.0006368421052631579,02e2715e-8943-42d6-bdc5-4719a68c65b5
0.008421052631578947,0.0007342105263157895,c4185847-174b-43d4-a598-11fd17682348
0.008421052631578947,0.000831578947368421,ce415be9-7c2e-4085-b9ff-c12f89e4b97a
0.008421052631578947,0.0009289473684210526,0b1689b1-bfb1-4c03-a47d-84fbfe111db1
0.008421052631578947,0.0010263157894736842,a60b88f4-80a9-4534-959e-349355d09480
0.008421052631578947,0.0011236842105263158,962337ee-cb20-4ac6-8505-f3b53cc787dd
0.008421052631578947,0.0012210526315789474,6e279844-7d62-46be-b0a8-45c9e4133455
0.008421052631578947,0.001318421052631579,ddaa0ad8-3a78-421d-8785-94a1c1d79094
0.008421052631578947,0.0014157894736842105,a15a474a-908e-4463-9a90-c066d7b6cc81
0.008421052631578947,0.0015131578947368421,cde26453-cb57-43e9-96b2-079303899089
0.008421052631578947,0.0016105263157894737,57634371-0377-4533-8ae3-2e1afa4a12f7
0.008421052631578947,0.0017078947368421053,999428f2-66a1-48b8-8a24-4d40ebe1056d
0.008421052631578947,0.0018052631578947369,0a2e0bcf-0586-421d-a150-d91b62517d99
0.008421052631578947,0.0019026315789473685,94bb4d26-9208-415a-8d97-0bf93252de23
0.008421052631578947,0.002,376f9222-a7ec-4a84-93b6-530b186d9be6
0.008684210526315789,0.00015,f597f064-8c8f-4c7a-984c-45f684d8f5c5
0.008684210526315789,0.00024736842105263154,76207772-ebea-4c99-9242-49ba8789e7af
0.008684210526315789,0.0003447368421052631,281e2acb-1c20-41ba-a4b9-425e7f6e4003
0.008684210526315789,0.0004421052631578947,d845b47a-f16d-4fa0-89e5-b33a952a603e
0.008684210526315789,0.0005394736842105263,3e1b071d-ec1a-42f4-b7de-e0ad8b37c7f5
0.008684210526315789,0.0006368421052631579,b1b04209-4d34-4d9c-8b0c-cfb2375c64bc
0.008684210526315789,0.0007342105263157895,81a8e7ed-3ecf-4993-b5d1-5788c670c13a
0.008684210526315789,0.000831578947368421,841b4479-54d5-4a2b-a99c-63d2f761b0c5
0.008684210526315789,0.0009289473684210526,6a16e42e-8065-4e5b-94fc-232a58b735a9
0.008684210526315789,0.0010263157894736842,3be16563-ff29-480a-961d-7b374ef82712
0.008684210526315789,0.0011236842105263158,6eb30769-2bdf-4998-84f3-0a0405ba33a2
0.008684210526315789,0.0012210526315789474,f51012b0-def0-4832-937a-62b40f6f84f2
0.008684210526315789,0.001318421052631579,7976cdfd-fef4-4707-9748-93a6c7a8bba4
0.008684210526315789,0.0014157894736842105,7f1864eb-415d-458e-b250-f0ad6120feaa
0.008684210526315789,0.0015131578947368421,1d80c9c8-b60c-4b48-b96a-95f48dd045d5
0.008684210526315789,0.0016105263157894737,6c26ce29-fbae-4553-bd6c-43b81fda2bcc
0.008684210526315789,0.0017078947368421053,ee10687b-2626-422b-8324-d89cde506a8f
0.008684210526315789,0.0018052631578947369,3bbb1491-8953-4058-b780-733bd7282cdb
0.008684210526315789,0.0019026315789473685,40f7299d-7ea1-4370-8272-eaecf29484aa
0.008684210526315789,0.002,e7bf4c24-1189-443c-878d-c34ac63b34fd
0.008947368421052631,0.00015,561fc30b-0759-48c9-a50a-208573683f01
0.008947368421052631,0.00024736842105263154,d3ef6ea8-d044-4ddc-bf0e-b4ba03258b42
0.008947368421052631,0.0003447368421052631,e807cec4-3126-4dd3-bef0-1f97faad8a7b
0.008947368421052631,0.0004421052631578947,7c6e8fd7-910d-4a2a-886e-4071204d6ce8
0.008947368421052631,0.0005394736842105263,c0c2d30e-ca94-457e-a6db-04847a2886ed
0.008947368421052631,0.0006368421052631579,65c69ace-3915-4176-8722-b7cbca7f69a1
0.008947368421052631,0.0007342105263157895,c9575fee-4982-424a-96de-bdf581865a64
0.008947368421052631,0.000831578947368421,65fbf394-6887-45a7-9a64-02c8673a8ad9
